#{"t_start": 1783721429.796538, "env_id": "SpaceInvaders-v0"}
r,l,t
22.0,1139,6266.336102
14.0,641,6266.979283
35.0,1514,6268.432441
30.0,1269,6269.658616
27.0,1146,6270.824032
43.0,1962,6272.751706
26.0,1052,6273.818946
32.0,1380,6275.17514
33.0,1324,6276.48746
35.0,1352,6277.803969
27.0,1207,6279.001048
34.0,1269,6280.223681
31.0,1217,6281.405911
23.0,978,6282.400925
21.0,894,6283.292962
10.0,570,6283.871998
29.0,1228,6285.090396
10.0,669,6285.758871
23.0,1163,6286.930937
13.0,778,6287.730722
25.0,1197,6288.936821
33.0,1262,6290.211264
25.0,909,6291.119128
35.0,1605,6292.659074
29.0,1086,6293.729312
27.0,1235,6294.941368
34.0,1394,6296.330375
21.0,1085,6297.445567
11.0,625,6298.095721
5.0,419,6298.53246
7.0,454,6298.997348
10.0,626,6299.679002
31.0,1435,6301.145607
33.0,1350,6302.531935
33.0,1164,6303.707874
29.0,1472,6305.166618
25.0,1065,6306.256312
35.0,1482,6307.708908
21.0,1051,6308.786696
24.0,1021,6309.835711
27.0,1089,6310.964095
9.0,601,6311.607218
14.0,654,6312.296709
13.0,642,6312.973093
22.0,925,6313.945231
6.0,554,6314.556061
21.0,866,6315.482461
22.0,976,6316.491878
22.0,1279,6317.807685
13.0,628,6318.480945
24.0,1096,6319.569288
26.0,1274,6320.855181
23.0,881,6321.74969
4.0,337,6322.084754
8.0,691,6322.7918
18.0,808,6323.626996
15.0,620,6324.287722
27.0,1098,6325.449209
29.0,1187,6326.671708
19.0,1209,6327.982198
13.0,749,6328.775687
29.0,1172,6329.986309
26.0,1026,6331.013497
20.0,1069,6332.130476
19.0,813,6332.97161
18.0,675,6333.667664
31.0,1306,6335.011334
24.0,877,6335.91461
25.0,1148,6337.101378
50.0,2319,6339.516071
26.0,1044,6340.619468
30.0,1346,6341.991073
29.0,1217,6343.244596
35.0,1357,6344.607189
19.0,741,6345.367646
28.0,921,6346.287895
30.0,1202,6347.498794
27.0,1195,6348.729905
13.0,675,6349.43236
13.0,581,6350.029282
28.0,1051,6351.105582
35.0,1309,6352.431708
14.0,599,6353.080029
30.0,1434,6354.518012
17.0,915,6355.467004
33.0,1508,6356.984046
32.0,1316,6358.341243
33.0,1391,6359.742185
11.0,770,6360.552452
14.0,773,6361.352229
33.0,1510,6362.901749
16.0,635,6363.549763
19.0,870,6364.440737
28.0,1287,6365.753671
31.0,1509,6367.243865
14.0,627,6367.88184
29.0,1316,6369.193432
27.0,1008,6370.203454
27.0,991,6371.184757
32.0,1358,6372.506491
25.0,1067,6373.572876
14.0,932,6374.533125
31.0,1321,6375.858379
33.0,1512,6377.38419
28.0,1060,6378.457886
18.0,689,6379.154753
26.0,1381,6380.479673
18.0,988,6381.459894
9.0,506,6381.957067
31.0,1105,6383.034625
32.0,1612,6384.612588
25.0,1173,6385.776729
28.0,1336,6387.125561
27.0,1421,6388.546644
26.0,1158,6389.682216
31.0,1420,6391.080963
20.0,904,6391.997704
16.0,912,6392.89835
26.0,1185,6394.032463
23.0,830,6394.865837
10.0,643,6395.51158
31.0,1291,6396.748671
23.0,980,6397.698344
32.0,1481,6399.206317
22.0,818,6400.026391
21.0,979,6401.008099
33.0,1403,6402.386946
15.0,825,6403.214284
22.0,994,6404.222182
19.0,935,6405.153453
26.0,1427,6406.534903
6.0,381,6406.91169
24.0,1224,6408.144333
26.0,1071,6409.278111
29.0,1437,6410.704844
18.0,881,6411.641708
27.0,1149,6412.839121
20.0,849,6413.724259
29.0,1320,6415.082713
21.0,841,6415.96433
17.0,897,6416.875655
20.0,1028,6417.889635
17.0,1010,6418.898624
28.0,1336,6420.204692
16.0,637,6420.850637
9.0,539,6421.379308
28.0,1090,6422.452943
17.0,864,6423.297149
20.0,1091,6424.40892
28.0,940,6425.332973
25.0,1124,6426.448933
24.0,1001,6427.470651
14.0,899,6428.415126
28.0,1298,6429.731354
29.0,1337,6431.029008
14.0,653,6431.678612
32.0,1328,6432.992422
23.0,824,6433.81838
5.0,518,6434.331652
31.0,1388,6435.719501
17.0,799,6436.501542
12.0,520,6437.035709
10.0,625,6437.644195
30.0,1433,6439.080768
25.0,916,6440.011929
20.0,1038,6441.066322
23.0,1195,6442.30444
32.0,1300,6443.558509
13.0,626,6444.191317
24.0,1383,6445.555858
11.0,756,6446.307061
30.0,1282,6447.546532
13.0,548,6448.101763
27.0,1099,6449.204013
10.0,870,6450.082871
12.0,597,6450.678135
20.0,822,6451.491436
14.0,902,6452.381366
20.0,1111,6453.527475
18.0,831,6454.372565
11.0,658,6455.056563
10.0,661,6455.729569
9.0,500,6456.229037
31.0,1579,6457.756269
26.0,1052,6458.778953
5.0,496,6459.276362
26.0,1174,6460.417397
21.0,1098,6461.49952
34.0,1256,6462.7225
29.0,1149,6463.841559
29.0,1465,6465.286898
30.0,1525,6466.750831
18.0,769,6467.536989
13.0,700,6468.254481
33.0,1609,6469.808502
23.0,902,6470.707177
12.0,537,6471.261722
26.0,1159,6472.413116
11.0,540,6472.935028
4.0,469,6473.407686
32.0,1405,6474.764679
33.0,1295,6476.023103
31.0,1333,6477.294019
32.0,1466,6478.754884
24.0,1154,6479.923338
33.0,1586,6481.471925
33.0,1312,6482.729382
7.0,347,6483.065807
12.0,806,6483.874242
21.0,993,6484.867276
32.0,1444,6486.297694
17.0,924,6487.22725
34.0,1498,6488.694059
12.0,565,6489.256171
28.0,1205,6490.445214
23.0,831,6491.310213
29.0,1313,6492.655508
13.0,928,6493.59165
33.0,1913,6495.445914
35.0,1384,6496.769403
14.0,636,6497.408152
18.0,842,6498.249604
31.0,1123,6499.356982
9.0,509,6499.857762
15.0,1080,6500.952895
3.0,331,6501.270842
29.0,1281,6502.525328
35.0,1491,6503.9821
20.0,848,6504.837912
21.0,966,6505.829024
21.0,880,6506.705243
29.0,1163,6507.850434
18.0,772,6508.633657
9.0,749,6509.380434
19.0,810,6510.210507
27.0,967,6511.20049
27.0,1382,6512.569608
35.0,1199,6513.721317
22.0,1011,6514.731168
6.0,395,6515.140053
21.0,995,6516.165301
31.0,1267,6517.445169
25.0,894,6518.365557
32.0,1376,6519.701673
27.0,1680,6521.334185
23.0,979,6522.302303
26.0,978,6523.259219
34.0,1452,6524.652308
18.0,776,6525.436645
27.0,1049,6526.4535
10.0,656,6527.12146
32.0,1715,6528.769478
27.0,1470,6530.25009
25.0,1068,6531.33808
7.0,485,6531.815452
31.0,1243,6533.033388
20.0,866,6533.909687
21.0,716,6534.634631
10.0,658,6535.290107
12.0,626,6535.910347
29.0,1326,6537.225113
31.0,1424,6538.628787
9.0,629,6539.267415
30.0,1194,6540.455738
31.0,1496,6541.947431
30.0,1313,6543.29974
16.0,756,6544.065941
11.0,525,6544.589056
13.0,623,6545.214337
27.0,1336,6546.530073
21.0,879,6547.406291
5.0,399,6547.796718
29.0,1041,6548.826526
14.0,845,6549.687278
32.0,1321,6550.974903
21.0,988,6551.950399
20.0,834,6552.777616
15.0,652,6553.424117
24.0,1117,6554.54402
30.0,1134,6555.661582
27.0,1191,6556.841331
29.0,1469,6558.270943
13.0,634,6558.91381
16.0,640,6559.554958
23.0,1050,6560.587353
33.0,1466,6562.008793
22.0,762,6562.764369
7.0,495,6563.250705
9.0,507,6563.765929
31.0,1411,6565.145446
2.0,300,6565.446138
24.0,1039,6566.500684
28.0,1263,6567.748842
19.0,828,6568.601167
16.0,655,6569.281979
21.0,1012,6570.28864
30.0,1109,6571.371239
26.0,1373,6572.741865
28.0,1093,6573.83391
27.0,955,6574.832144
31.0,1359,6576.200835
41.0,1748,6577.939341
11.0,534,6578.474145
31.0,1418,6579.919622
33.0,1473,6581.46505
27.0,1127,6582.608237
9.0,626,6583.240849
10.0,593,6583.834821
20.0,703,6584.539376
33.0,1680,6586.180911
15.0,707,6586.88005
12.0,653,6587.539792
30.0,1336,6588.829276
24.0,984,6589.809708
10.0,617,6590.430564
26.0,1159,6591.556002
18.0,794,6592.350541
23.0,853,6593.269849
22.0,987,6594.31197
16.0,728,6595.057092
30.0,1357,6596.420565
28.0,1319,6597.688592
22.0,992,6598.668182
15.0,929,6599.598807
22.0,1064,6600.640343
24.0,955,6601.592333
25.0,1397,6602.966436
21.0,953,6603.906903
24.0,1095,6604.992181
32.0,1531,6606.495666
32.0,1457,6607.925451
18.0,747,6608.665922
25.0,957,6609.621659
30.0,1222,6610.807917
24.0,1287,6612.104381
15.0,645,6612.755396
22.0,839,6613.602829
25.0,1141,6614.750387
33.0,1217,6615.937672
29.0,1435,6617.347132
12.0,659,6618.026343
17.0,730,6618.778228
7.0,405,6619.197917
13.0,827,6620.03832
26.0,1164,6621.188268
18.0,979,6622.172063
32.0,1390,6623.502002
23.0,1050,6624.536391
28.0,1121,6625.651649
10.0,510,6626.159676
23.0,988,6627.163701
34.0,1382,6628.492057
17.0,692,6629.183509
17.0,851,6630.074458
6.0,463,6630.555573
33.0,1385,6631.944206
12.0,544,6632.513888
8.0,661,6633.185192
32.0,1490,6634.668276
9.0,513,6635.165612
33.0,1295,6636.421976
28.0,1482,6637.902119
34.0,1275,6639.223642
32.0,1309,6640.529849
21.0,766,6641.289104
30.0,1443,6642.693858
21.0,898,6643.596709
17.0,762,6644.362843
24.0,1301,6645.69334
30.0,1198,6646.88637
22.0,991,6647.878827
26.0,1012,6648.866313
11.0,1048,6649.929434
32.0,1115,6651.010733
19.0,810,6651.806074
34.0,1338,6653.102261
34.0,1551,6654.591317
20.0,958,6655.578768
31.0,1426,6657.025559
24.0,1177,6658.249734
23.0,991,6659.249381
33.0,1433,6660.614111
25.0,951,6661.55653
30.0,1478,6662.98945
22.0,961,6663.956734
30.0,1137,6665.066228
21.0,779,6665.841573
34.0,1576,6667.366073
9.0,626,6668.011445
28.0,1085,6669.107341
18.0,861,6669.99504
31.0,1341,6671.316663
26.0,1025,6672.325585
24.0,1190,6673.506683
25.0,1008,6674.490937
26.0,1201,6675.67993
30.0,1407,6677.053573
25.0,1262,6678.328351
18.0,853,6679.185133
33.0,1515,6680.674386
33.0,1469,6682.125055
36.0,1479,6683.540122
21.0,832,6684.3655
18.0,756,6685.113963
4.0,419,6685.529353
30.0,1318,6686.823772
28.0,1232,6688.032668
24.0,954,6689.003208
27.0,1257,6690.23235
18.0,1119,6691.350959
31.0,1356,6692.681952
9.0,507,6693.203292
27.0,1113,6694.317202
32.0,1308,6695.582487
26.0,1178,6696.737953
23.0,894,6697.621676
32.0,1475,6699.037073
24.0,955,6699.97827
12.0,630,6700.607988
30.0,1444,6702.041735
17.0,800,6702.836608
30.0,1508,6704.31176
16.0,668,6704.981265
24.0,854,6705.833132
23.0,1049,6706.905984
30.0,1265,6708.162486
32.0,1320,6709.474588
28.0,1198,6710.63496
50.0,2462,6713.053979
24.0,1107,6714.154137
21.0,947,6715.109139
13.0,756,6715.866583
24.0,964,6716.826678
24.0,1005,6717.821264
33.0,1488,6719.278237
26.0,989,6720.294227
32.0,1105,6721.419143
29.0,1293,6722.690921
29.0,1263,6723.944608
12.0,664,6724.619931
14.0,628,6725.244004
24.0,1035,6726.278569
29.0,1352,6727.653244
17.0,862,6728.51648
35.0,1458,6729.933347
17.0,962,6730.909791
24.0,1036,6731.977729
35.0,1600,6733.563751
17.0,775,6734.351669
26.0,1147,6735.486389
32.0,1079,6736.527038
34.0,1440,6737.920724
27.0,1119,6739.03918
5.0,335,6739.375314
32.0,1247,6740.611505
32.0,1426,6742.068126
32.0,1351,6743.428391
25.0,1093,6744.562405
7.0,572,6745.141221
23.0,830,6746.025387
25.0,1079,6747.123053
26.0,969,6748.097185
25.0,1080,6749.160615
7.0,460,6749.634484
23.0,950,6750.576495
35.0,1449,6752.011271
10.0,529,6752.565399
29.0,1229,6753.779905
26.0,849,6754.635818
22.0,975,6755.635979
10.0,654,6756.296715
25.0,909,6757.219151
24.0,901,6758.113925
32.0,1422,6759.52471
24.0,908,6760.431079
25.0,894,6761.331027
24.0,1053,6762.376167
27.0,1198,6763.568235
29.0,1156,6764.724821
20.0,963,6765.697962
26.0,1043,6766.752834
30.0,978,6767.744707
30.0,1340,6769.097643
19.0,1020,6770.168565
9.0,653,6770.854037
30.0,1406,6772.325767
19.0,1015,6773.364915
34.0,1398,6774.737226
21.0,932,6775.669673
12.0,557,6776.225515
16.0,1096,6777.358382
20.0,836,6778.210486
23.0,995,6779.202239
26.0,1148,6780.398888
29.0,1358,6781.770384
33.0,988,6782.82204
14.0,715,6783.551244
30.0,1566,6785.121385
24.0,1082,6786.20544
17.0,1001,6787.218196
19.0,803,6788.056734
18.0,825,6788.872235
33.0,1448,6790.283721
35.0,1322,6791.568045
33.0,1289,6792.829151
31.0,1276,6794.084703
17.0,915,6795.021875
17.0,1040,6796.082251
27.0,1285,6797.394014
33.0,1218,6798.575221
27.0,1139,6799.697115
27.0,1057,6800.729332
20.0,809,6801.53849
25.0,1240,6802.767133
13.0,578,6803.346557
28.0,1052,6804.401694
24.0,991,6805.398916
32.0,1649,6807.005026
22.0,1172,6808.204032
14.0,805,6809.013059
29.0,1196,6810.21106
20.0,1050,6811.265067
25.0,1041,6812.326313
13.0,617,6812.928561
9.0,530,6813.467827
28.0,1332,6814.759546
20.0,891,6815.705444
32.0,1407,6817.077251
30.0,1451,6818.501653
22.0,1041,6819.560291
24.0,1003,6820.568084
35.0,1377,6821.919134
29.0,1176,6823.100595
31.0,1280,6824.352731
10.0,641,6824.986654
24.0,1217,6826.179295
33.0,1552,6827.684295
29.0,1202,6828.858982
30.0,1377,6830.187343
61.0,2494,6832.667031
31.0,1424,6834.096998
26.0,1231,6835.369359
15.0,851,6836.232175
26.0,997,6837.23006
11.0,611,6837.846723
28.0,1038,6838.877419
27.0,963,6839.809192
24.0,1114,6840.938801
31.0,1083,6841.995886
30.0,1308,6843.292049
27.0,1272,6844.558781
31.0,1264,6845.828571
35.0,1570,6847.392022
15.0,784,6848.192628
19.0,792,6848.979944
27.0,1174,6850.121437
31.0,1357,6851.451201
32.0,1345,6852.752019
31.0,1340,6854.062117
22.0,920,6854.983894
23.0,888,6855.874688
22.0,1218,6857.074853
25.0,1006,6858.116239
7.0,562,6858.699465
17.0,888,6859.61056
8.0,730,6860.367904
33.0,1957,6862.300048
33.0,1687,6863.929315
5.0,557,6864.505154
31.0,1531,6866.016602
35.0,1561,6867.658433
34.0,1430,6869.070423
12.0,698,6869.774266
27.0,1078,6870.860184
25.0,996,6871.872972
24.0,859,6872.75517
7.0,444,6873.216428
20.0,924,6874.174666
21.0,862,6875.064593
11.0,614,6875.684682
24.0,1027,6876.721315
15.0,684,6877.423105
20.0,1109,6878.562394
8.0,508,6879.083169
14.0,684,6879.80248
6.0,508,6880.326985
20.0,899,6881.224509
33.0,1395,6882.596391
20.0,970,6883.599663
31.0,1171,6884.759189
23.0,1300,6886.085276
30.0,1360,6887.425106
15.0,668,6888.101358
33.0,1464,6889.518483
32.0,1421,6890.951736
11.0,747,6891.731664
29.0,1174,6892.944871
20.0,1004,6893.979686
34.0,1285,6895.259523
34.0,1307,6896.570387
16.0,940,6897.562277
35.0,1572,6899.199464
24.0,1066,6900.289024
34.0,1201,6901.523848
32.0,1706,6903.231889
34.0,1544,6904.758245
30.0,1379,6906.169144
19.0,817,6907.033197
30.0,1518,6908.57257
27.0,1038,6909.666056
19.0,857,6910.595696
12.0,547,6911.182725
32.0,1679,6912.877946
14.0,639,6913.538455
35.0,1383,6914.933921
23.0,1089,6916.068425
29.0,921,6917.057926
7.0,594,6917.68037
32.0,1613,6919.30224
17.0,1121,6920.443388
33.0,1160,6921.634139
36.0,1603,6923.293902
34.0,1404,6924.708469
6.0,419,6925.136905
33.0,1300,6926.423204
30.0,1119,6927.527065
31.0,1217,6928.731024
33.0,1595,6930.344964
30.0,1320,6931.685409
34.0,1248,6932.902891
25.0,1095,6934.020489
16.0,764,6934.787739
37.0,1435,6936.232568
25.0,957,6937.196531
21.0,1024,6938.231519
32.0,1407,6939.609895
26.0,1187,6940.807519
11.0,636,6941.470847
18.0,876,6942.357329
23.0,852,6943.219723
8.0,610,6943.840015
24.0,941,6944.777142
28.0,1160,6945.938435
25.0,1303,6947.24508
20.0,812,6948.095104
27.0,999,6949.129825
14.0,606,6949.748062
25.0,1106,6950.85175
15.0,610,6951.469451
29.0,1311,6952.73539
19.0,903,6953.643286
29.0,1254,6954.875204
33.0,1244,6956.080014
15.0,694,6956.783742
34.0,1474,6958.233087
22.0,957,6959.194839
23.0,1174,6960.40449
20.0,886,6961.313976
34.0,1667,6962.990003
29.0,1269,6964.258509
28.0,1043,6965.326756
31.0,1324,6966.649075
27.0,1325,6967.938232
11.0,658,6968.597028
15.0,879,6969.487684
10.0,617,6970.120137
35.0,1192,6971.290691
19.0,776,6972.091589
33.0,1171,6973.271426
22.0,923,6974.241647
25.0,1148,6975.393381
33.0,1675,6977.04727
29.0,1448,6978.501132
29.0,1245,6979.751143
31.0,1313,6981.076386
23.0,1227,6982.304653
36.0,1285,6983.547998
30.0,1296,6984.843536
28.0,1099,6985.984754
31.0,1335,6987.333893
35.0,1776,6989.065402
32.0,1333,6990.371438
11.0,525,6990.894758
42.0,1898,6992.755341
35.0,1239,6993.945766
10.0,697,6994.653075
35.0,1787,6996.384352
27.0,1077,6997.45638
19.0,820,6998.269401
8.0,449,6998.727208
34.0,1465,7000.152113
35.0,1509,7001.623148
27.0,1177,7002.785221
51.0,2094,7004.8977
21.0,887,7005.800325
10.0,658,7006.469936
31.0,1333,7007.781169
24.0,1072,7008.863724
15.0,630,7009.487109
54.0,2371,7011.916038
29.0,1107,7013.043676
25.0,999,7014.033257
5.0,388,7014.420123
15.0,969,7015.406338
27.0,1171,7016.567073
43.0,1550,7018.100036
32.0,1651,7019.669499
17.0,809,7020.477978
17.0,800,7021.276253
22.0,911,7022.192177
24.0,998,7023.1966
21.0,962,7024.194139
19.0,786,7025.010977
24.0,955,7025.979105
30.0,1450,7027.404883
20.0,878,7028.280676
20.0,834,7029.136173
28.0,1170,7030.308982
29.0,1070,7031.372211
7.0,444,7031.830047
17.0,753,7032.58624
31.0,1514,7034.082053
32.0,1373,7035.431848
25.0,1164,7036.617651
30.0,1725,7038.32132
28.0,1130,7039.441415
28.0,1256,7040.678242
29.0,1008,7041.681062
13.0,497,7042.17799
10.0,613,7042.798632
21.0,913,7043.714259
34.0,1282,7044.960984
30.0,1150,7046.083763
31.0,1334,7047.42275
33.0,1276,7048.714335
22.0,1101,7049.842449
25.0,1113,7050.99529
12.0,625,7051.642616
31.0,1236,7052.863857
25.0,1076,7053.938622
36.0,1432,7055.401936
27.0,1155,7056.531757
11.0,609,7057.156954
23.0,887,7058.052718
25.0,827,7058.883117
32.0,1217,7060.092063
9.0,483,7060.587999
24.0,1264,7061.890757
18.0,726,7062.67149
27.0,953,7063.655989
7.0,508,7064.198281
23.0,998,7065.236352
32.0,1269,7066.522851
15.0,643,7067.193324
20.0,819,7068.021495
25.0,1031,7069.048181
31.0,1243,7070.289038
14.0,656,7070.960359
19.0,1187,7072.147656
17.0,932,7073.076071
26.0,1177,7074.2338
33.0,1252,7075.4756
12.0,539,7076.027638
28.0,1366,7077.36784
39.0,1694,7079.032183
18.0,1136,7080.18226
22.0,790,7080.957709
18.0,898,7081.876717
27.0,1192,7083.047908
30.0,1261,7084.289733
7.0,409,7084.693623
21.0,1008,7085.722861
21.0,1109,7086.878252
14.0,958,7087.837037
10.0,479,7088.331232
5.0,523,7088.886385
18.0,869,7089.743906
27.0,1083,7090.813747
26.0,1121,7091.949484
11.0,504,7092.458463
23.0,834,7093.319371
27.0,1075,7094.41615
33.0,1238,7095.63897
32.0,1496,7097.088833
16.0,691,7097.804906
7.0,494,7098.307067
19.0,987,7099.328925
12.0,647,7099.992453
18.0,880,7100.910946
5.0,479,7101.414589
21.0,995,7102.410043
29.0,1206,7103.617489
34.0,1577,7105.156523
26.0,814,7105.972114
22.0,1032,7107.006579
31.0,1236,7108.237031
34.0,1219,7109.421562
35.0,1404,7110.787986
34.0,1325,7112.113842
29.0,1322,7113.421029
18.0,645,7114.085285
35.0,1407,7115.465675
31.0,1354,7116.829347
33.0,1327,7118.150025
32.0,1266,7119.367727
41.0,1560,7120.849441
30.0,1281,7122.087415
24.0,945,7123.021731
31.0,1330,7124.378768
31.0,1277,7125.671495
15.0,528,7126.221195
35.0,1685,7127.907973
22.0,1187,7129.096733
33.0,1524,7130.598363
31.0,1164,7131.745274
8.0,527,7132.272294
56.0,2558,7134.778271
26.0,960,7135.729337
20.0,823,7136.550492
15.0,787,7137.357991
20.0,936,7138.312435
17.0,712,7139.042017
27.0,1092,7140.14322
24.0,928,7141.062704
30.0,1398,7142.460601
18.0,826,7143.276061
32.0,1394,7144.619653
29.0,1432,7146.034445
21.0,930,7146.950373
17.0,1348,7148.299034
24.0,970,7149.272587
34.0,1559,7150.82853
34.0,1091,7151.934485
35.0,1686,7153.58151
24.0,1011,7154.615021
30.0,1538,7156.141102
5.0,556,7156.687171
34.0,1520,7158.159755
10.0,620,7158.810998
30.0,1179,7159.964052
16.0,918,7160.926807
20.0,858,7161.820204
33.0,1369,7163.222223
32.0,1452,7164.678943
19.0,937,7165.630853
34.0,1384,7166.999833
20.0,924,7167.935042
29.0,1063,7169.021989
10.0,618,7169.662889
13.0,642,7170.31331
29.0,1362,7171.713678
16.0,690,7172.418959
32.0,1539,7173.953644
31.0,1226,7175.211901
15.0,649,7175.882963
34.0,1506,7177.390257
30.0,1275,7178.643209
28.0,1187,7179.827681
16.0,800,7180.621013
33.0,1231,7181.830659
27.0,1002,7182.845169
22.0,1170,7184.02716
26.0,1212,7185.231482
34.0,1554,7186.731923
33.0,1466,7188.191803
32.0,1412,7189.602578
15.0,654,7190.28393
30.0,1416,7191.707751
19.0,717,7192.450153
29.0,1160,7193.632441
9.0,501,7194.139652
33.0,1519,7195.639391
24.0,1218,7196.866482
30.0,967,7197.835034
30.0,1117,7198.946256
31.0,1345,7200.296166
32.0,1276,7201.543975
27.0,1277,7202.832122
31.0,1150,7203.970449
28.0,1367,7205.343421
9.0,509,7205.841918
16.0,898,7206.789896
33.0,1428,7208.201394
26.0,1304,7209.511958
19.0,821,7210.34486
11.0,601,7210.963027
28.0,1219,7212.192777
16.0,939,7213.151621
12.0,620,7213.76036
34.0,1458,7215.166653
15.0,716,7215.905499
18.0,1005,7216.918538
32.0,1753,7218.622374
7.0,593,7219.213912
28.0,1638,7220.820362
30.0,1317,7222.102338
24.0,943,7223.046821
24.0,1212,7224.242888
22.0,1019,7225.26802
34.0,1329,7226.601246
33.0,1290,7227.897534
31.0,1475,7229.367334
44.0,1773,7231.132627
33.0,1345,7232.445412
25.0,869,7233.310578
33.0,1267,7234.619919
33.0,1581,7236.133362
31.0,1421,7237.500976
32.0,1424,7238.898557
30.0,1098,7239.953207
31.0,1086,7241.044613
10.0,436,7241.489456
30.0,1290,7242.779325
15.0,608,7243.39628
21.0,1012,7244.422572
20.0,1104,7245.528575
33.0,1369,7246.846291
26.0,1024,7247.875341
32.0,1450,7249.280766
31.0,1097,7250.351993
6.0,453,7250.811585
35.0,1347,7252.16393
30.0,1153,7253.36864
11.0,550,7253.934149
22.0,911,7254.866709
26.0,1270,7256.142413
32.0,1653,7257.767377
22.0,925,7258.701448
51.0,1927,7260.604385
13.0,681,7261.299139
35.0,1366,7262.612166
23.0,886,7263.499928
33.0,1466,7264.964085
13.0,638,7265.650727
16.0,737,7266.410986
35.0,1495,7267.869888
22.0,955,7268.845315
19.0,757,7269.61498
16.0,661,7270.276866
33.0,1561,7271.792564
33.0,1603,7273.34645
21.0,1139,7274.470544
26.0,993,7275.458467
26.0,1266,7276.716136
35.0,1350,7278.090913
31.0,1220,7279.307218
30.0,1343,7280.613441
31.0,1318,7281.89951
33.0,1433,7283.300411
35.0,1325,7284.589514
19.0,843,7285.44102
23.0,1006,7286.436848
32.0,1498,7287.909387
21.0,988,7288.896414
29.0,1378,7290.27843
24.0,1270,7291.612602
24.0,895,7292.53411
36.0,1451,7293.90118
29.0,1112,7295.011719
22.0,918,7295.918021
24.0,993,7296.917053
32.0,1626,7298.491986
15.0,817,7299.322434
25.0,967,7300.272877
32.0,1193,7301.462372
35.0,1530,7302.981831
21.0,1006,7304.00626
34.0,1285,7305.25695
7.0,430,7305.688482
30.0,1493,7307.139817
28.0,1296,7308.431126
27.0,1124,7309.540978
34.0,1461,7310.977792
30.0,1379,7312.350446
7.0,376,7312.724212
34.0,1414,7314.100672
35.0,1676,7315.76759
28.0,1211,7317.006509
16.0,688,7317.6982
49.0,1819,7319.492923
33.0,1466,7320.877088
20.0,875,7321.760861
35.0,1346,7323.083701
32.0,1274,7324.344111
27.0,1324,7325.635262
35.0,1541,7327.133907
18.0,765,7327.912477
34.0,1329,7329.218349
30.0,1193,7330.419794
31.0,1089,7331.5051
17.0,694,7332.221318
10.0,551,7332.764845
31.0,1245,7334.035635
